51 213 則不固主
51 214 不固主忠
51 215 固主忠信
52 216 主忠信無
52 217 忠信無友
52 218 信無友不
53 219 無友不如
53 220 友不如己
53 221 不如己者
53 222 如己者過
53 223 己者過則
53 224 者過則勿
54 225 過則勿憚
54 226 則勿憚改
54 227 勿憚改曾
54 228 憚改曾子
54 229 改曾子曰
55 230 曾子曰慎
55 231 子曰慎終
55 232 曰慎終追
56 233 慎終追遠
56 234 終追遠民
57 235 追遠民德
57 236 遠民德歸
58 237 民德歸厚
58 238 德歸厚矣
58 239 歸厚矣子
58 240 厚矣子禽
58 241 矣子禽問
59 242 子禽問於
59 243 禽問於子
59 244 問於子貢
59 245 於子貢曰
59 246 子貢曰夫
59 247 貢曰夫子
59 248 曰夫子至
60 249 夫子至於
60 250 子至於是
60 251 至於是邦
60 252 於是邦也
60 253 是邦也必
60 254 邦也必聞
60 255 也必聞其
61 256 必聞其政
61 257 聞其政求
61 258 其政求之
61 259 政求之與
62 260 求之與抑
62 261 之與抑與
62 262 與抑與之
63 263 抑與之與
63 264 與之與子
63 265 之與子貢
63 266 與子貢曰
64 267 子貢曰夫
64 268 貢曰夫子
64 269 曰夫子溫
65 270 夫子溫良
65 271 子溫良恭
65 272 溫良恭儉
65 273 良恭儉讓
65 274 恭儉讓以
65 275 儉讓以得
65 276 讓以得之
65 277 以得之夫
65 278 得之夫子
65 279 之夫子之
66 280 夫子之求
66 281 子之求之
66 282 之求之也
66 283 求之也其
66 284 之也其諸
66 285 也其諸異
67 286 其諸異乎
67 287 諸異乎人
67 288 異乎人之
67 289 乎人之求
67 290 人之求之
67 291 之求之與
67 292 求之與子
67 293 之與子曰
67 294 與子曰父
68 295 子曰父在
68 296 曰父在觀
69 297 父在觀其
69 298 在觀其志
70 299 觀其志父
70 300 其志父沒
70 301 志父沒觀
71 302 父沒觀其
71 303 沒觀其行
72 304 觀其行三
72 305 其行三年
72 306 行三年無
73 307 三年無改
73 308 年無改於
73 309 無改於父
73 310 改於父之
73 311 於父之道
73 312 父之道可
73 313 之道可謂
73 314 道可謂孝
74 315 可謂孝矣
74 316 謂孝矣有
74 317 孝矣有子
74 318 矣有子曰
75 319 有子曰禮
75 320 子曰禮之
75 321 曰禮之用
76 322 禮之用和
76 323 之用和為
76 324 用和為貴
77 325 和為貴先
77 326 為貴先王
77 327 貴先王之
78 328 先王之道
78 329 王之道斯
78 330 之道斯為
78 331 道斯為美
79 332 斯為美小
79 333 為美小大
79 334 美小大由
80 335 小大由之
80 336 大由之有
80 337 由之有所
80 338 之有所不
81 339 有所不行
81 340 所不行知
81 341 不行知和
81 342 行知和而
82 343 知和而和
82 344 和而和不
82 345 而和不以
82 346 和不以禮
83 347 不以禮節
83 348 以禮節之
83 349 禮節之亦
83 350 節之亦不
83 351 之亦不可
84 352 亦不可行
84 353 不可行也
84 354 可行也有
84 355 行也有子
84 356 也有子曰
85 357 有子曰信
85 358 子曰信近
85 359 曰信近於
86 360 信近於義
86 361 近於義言
86 362 於義言可
86 363 義言可復
87 364 言可復也
87 365 可復也恭
87 366 復也恭近
87 367 也恭近於
88 368 恭近於禮
88 369 近於禮遠
88 370 於禮遠恥
88 371 禮遠恥辱
89 372 遠恥辱也
89 373 恥辱也因
89 374 辱也因不
89 375 也因不失
90 376 因不失其
90 377 不失其親
90 378 失其親亦
90 379 其親亦可
90 380 親亦可宗
91 381 亦可宗也
91 382 可宗也子
91 383 宗也子曰
91 384 也子曰君
92 385 子曰君子
92 386 曰君子食
93 387 君子食無
93 388 子食無求
93 389 食無求飽
93 390 無求飽居
93 391 求飽居無
93 392 飽居無求
94 393 居無求安
94 394 無求安敏
94 395 求安敏於
94 396 安敏於事
95 397 敏於事而
95 398 於事而慎
95 399 事而慎於
95 400 而慎於言
95 401 慎於言就
95 402 於言就有
95 403 言就有道
96 404 就有道而
96 405 有道而正
96 406 道而正焉
96 407 而正焉可
96 408 正焉可謂
96 409 焉可謂好
97 410 可謂好學
97 411 謂好學也
97 412 好學也已
97 413 學也已子
97 414 也已子貢
97 415 已子貢曰
98 416 子貢曰貧
98 417 貢曰貧而
98 418 曰貧而無
99 419 貧而無諂
99 420 而無諂富
99 421 無諂富而
99 422 諂富而無
100 423 富而無驕
100 424 而無驕何
100 425 無驕何如
100 426 驕何如子
101 427 何如子曰
101 428 如子曰可
102 429 子曰可也
102 430 曰可也未
103 431 可也未若
103 432 也未若貧
104 433 未若貧而
104 434 若貧而樂
104 435 貧而樂道
104 436 而樂道富
104 437 樂道富而
105 438 道富而好
106 439 富而好禮
106 440 而好禮者
106 441 好禮者也
106 442 禮者也子
106 443 者也子貢
106 444 也子貢曰
107 445 子貢曰詩
107 446 貢曰詩云
107 447 曰詩云如
108 448 詩云如切
108 449 云如切如
109 450 如切如磋
109 451 切如磋如
109 452 如磋如琢
109 453 磋如琢如
110 454 如琢如磨
110 455 琢如磨其
110 456 如磨其斯
110 457 磨其斯之
111 458 其斯之謂
111 459 斯之謂與
111 460 之謂與子
111 461 謂與子曰
111 462 與子曰賜
112 463 子曰賜也
112 464 曰賜也始
113 465 賜也始可
113 466 也始可與
114 467 始可與言
114 468 可與言詩
114 469 與言詩已
114 470 言詩已矣
114 471 詩已矣告
114 472 已矣告諸
114 473 矣告諸往
115 474 告諸往而
115 475 諸往而知
115 476 往而知來
115 477 而知來者
115 478 知來者子
115 479 來者子曰
115 480 者子曰不
116 481 子曰不患
116 482 曰不患人
117 483 不患人之
117 484 患人之不
117 485 人之不己
117 486 之不己知
117 487 不己知患
117 488 己知患不
117 489 知患不知
118 490 患不知人
118 491 不知人也
118 492 知人也子
118 493 人也子曰
118 494 也子曰為
119 495 子曰為政
119 496 曰為政以
120 497 為政以德
120 498 政以德譬
120 499 以德譬如
120 500 德譬如北
121 501 譬如北辰
121 502 如北辰居
121 503 北辰居其
121 504 辰居其所
122 505 居其所而
122 506 其所而眾
122 507 所而眾星
122 508 而眾星共
122 509 眾星共之
122 510 星共之子
122 511 共之子曰
122 512 之子曰詩
123 513 子曰詩三
123 514 曰詩三百
124 515 詩三百一
124 516 三百一言
124 517 百一言以
125 518 一言以蔽
125 519 言以蔽之
125 520 以蔽之曰
125 521 蔽之曰思
125 522 之曰思無
126 523 曰思無邪
127 524 思無邪子
127 525 無邪子曰
127 526 邪子曰道
128 527 子曰道之
128 528 曰道之以
129 529 道之以政
129 530 之以政齊
129 531 以政齊之
129 532 政齊之以
130 533 齊之以刑
130 534 之以刑民
130 535 以刑民免
130 536 刑民免而
131 537 民免而無
131 538 免而無恥
131 539 而無恥道
131 540 無恥道之
131 541 恥道之以
132 542 道之以德
132 543 之以德齊
132 544 以德齊之
132 545 德齊之以
133 546 齊之以禮
133 547 之以禮有
133 548 以禮有恥
133 549 禮有恥且
134 550 有恥且格
134 551 恥且格子
134 552 且格子曰
134 553 格子曰吾
135 554 子曰吾十
135 555 曰吾十有
136 556 吾十有五
136 557 十有五而
136 558 有五而志
136 559 五而志于
136 560 而志于學
136 561 志于學三
136 562 于學三十
136 563 學三十而
137 564 三十而立
137 565 十而立四
137 566 而立四十
137 567 立四十而
138 568 四十而不
138 569 十而不惑
138 570 而不惑五
138 571 不惑五十
138 572 惑五十而
139 573 五十而知
139 574 十而知天
139 575 而知天命
139 576 知天命六
139 577 天命六十
139 578 命六十而
140 579 六十而耳
140 580 十而耳順
140 581 而耳順七
140 582 耳順七十
140 583 順七十而
141 584 七十而從
141 585 十而從心
141 586 而從心所
141 587 從心所欲
141 588 心所欲不
141 589 所欲不踰
141 590 欲不踰矩
142 591 不踰矩孟
142 592 踰矩孟懿
142 593 矩孟懿子
143 594 孟懿子問
143 595 懿子問孝
143 596 子問孝子
143 597 問孝子曰
143 598 孝子曰無
144 599 子曰無違
144 600 曰無違樊
145 601 無違樊遲
145 602 違樊遲御
146 603 樊遲御子
146 604 遲御子告
146 605 御子告之
147 606 子告之曰
147 607 告之曰孟
147 608 之曰孟孫
147 609 曰孟孫問
148 610 孟孫問孝
148 611 孫問孝於
148 612 問孝於我
148 613 孝於我我
148 614 於我我對
148 615 我我對曰
149 616 我對曰無
149 617 對曰無違
149 618 曰無違樊
150 619 無違樊遲
150 620 違樊遲曰
151 621 樊遲曰何
151 622 遲曰何謂
151 623 曰何謂也
152 624 何謂也子
152 625 謂也子曰
152 626 也子曰生
153 627 子曰生事
153 628 曰生事之
154 629 生事之以
154 630 事之以禮
154 631 之以禮死
154 632 以禮死葬
154 633 禮死葬之
155 634 死葬之以
155 635 葬之以禮
155 636 之以禮祭
155 637 以禮祭之
155 638 禮祭之以
156 639 祭之以禮
156 640 之以禮孟
156 641 以禮孟武
156 642 禮孟武伯
157 643 孟武伯問
157 644 武伯問孝
157 645 伯問孝子
157 646 問孝子曰
157 647 孝子曰父
158 648 子曰父母
158 649 曰父母唯
159 650 父母唯其
159 651 母唯其疾
159 652 唯其疾之
159 653 其疾之憂
159 654 疾之憂子
159 655 之憂子游
159 656 憂子游問
160 657 子游問孝
160 658 游問孝子
160 659 問孝子曰
160 660 孝子曰今
161 661 子曰今之
161 662 曰今之孝
162 663 今之孝者
162 664 之孝者是
162 665 孝者是謂
162 666 者是謂能
163 667 是謂能養
163 668 謂能養至
163 669 能養至於
163 670 養至於犬
164 671 至於犬馬
164 672 於犬馬皆
164 673 犬馬皆能
164 674 馬皆能有
165 675 皆能有養
165 676 能有養不
165 677 有養不敬
165 678 養不敬何
166 679 不敬何以
166 680 敬何以別
167 681 何以別乎
167 682 以別乎子
167 683 別乎子夏
167 684 乎子夏問
168 685 子夏問孝
168 686 夏問孝子
168 687 問孝子曰
168 688 孝子曰色
169 689 子曰色難
169 690 曰色難有
170 691 色難有事
170 692 難有事弟
171 693 有事弟子
171 694 事弟子服
172 695 弟子服其
172 696 子服其勞
172 697 服其勞有
172 698 其勞有酒
172 699 勞有酒食
173 700 有酒食先
173 701 酒食先生
173 702 食先生饌
174 703 先生饌曾
174 704 生饌曾是
174 705 饌曾是以
175 706 曾是以為
175 707 是以為孝
175 708 以為孝乎
175 709 為孝乎子
175 710 孝乎子曰
175 711 乎子曰吾
176 712 子曰吾與
176 713 曰吾與回
177 714 吾與回言
177 715 與回言終
177 716 回言終日
177 717 言終日不
178 718 終日不違
178 719 日不違如
178 720 不違如愚
178 721 違如愚退
179 722 如愚退而
179 723 愚退而省
180 724 退而省其
180 725 而省其私
180 726 省其私亦
180 727 其私亦足
180 728 私亦足以
181 729 亦足以發
181 730 足以發回
181 731 以發回也
181 732 發回也不
182 733 回也不愚
182 734 也不愚子
182 735 不愚子曰
182 736 愚子曰視
183 737 子曰視其
183 738 曰視其所
184 739 視其所以
184 740 其所以觀
184 741 所以觀其
184 742 以觀其所
185 743 觀其所由
185 744 其所由察
185 745 所由察其
185 746 由察其所
186 747 察其所安
186 748 其所安人
186 749 所安人焉
186 750 安人焉廋
187 751 人焉廋哉
187 752 焉廋哉人
187 753 廋哉人焉
187 754 哉人焉廋
188 755 人焉廋哉
188 756 焉廋哉子
188 757 廋哉子曰
188 758 哉子曰溫
189 759 子曰溫故
189 760 曰溫故而
190 761 溫故而知
190 762 故而知新
190 763 而知新可
190 764 知新可以
190 765 新可以為
191 766 可以為師
191 767 以為師矣
191 768 為師矣子
191 769 師矣子曰
191 770 矣子曰君
192 771 子曰君子
192 772 曰君子不
193 773 君子不器
193 774 子不器子
193 775 不器子貢
193 776 器子貢問
194 777 子貢問君
194 778 貢問君子
194 779 問君子子
194 780 君子子曰
194 781 子子曰先
195 782 子曰先行
195 783 曰先行其
196 784 先行其言
196 785 行其言而
196 786 其言而後
196 787 言而後從
196 788 而後從之
196 789 後從之子
196 790 從之子曰
196 791 之子曰君
197 792 子曰君子
197 793 曰君子周
198 794 君子周而
198 795 子周而不
198 796 周而不比
198 797 而不比小
198 798 不比小人
198 799 比小人比
199 800 小人比而
199 801 人比而不
199 802 比而不周
199 803 而不周子
199 804 不周子曰
199 805 周子曰學
200 806 子曰學而
200 807 曰學而不
201 808 學而不思
201 809 而不思則
201 810 不思則罔
201 811 思則罔思
201 812 則罔思而
201 813 罔思而不
202 814 思而不學
202 815 而不學則
202 816 不學則殆
202 817 學則殆子
202 818 則殆子曰
202 819 殆子曰攻
203 820 子曰攻乎
203 821 曰攻乎異
204 822 攻乎異端
204 823 乎異端斯
204 824 異端斯害
204 825 端斯害也
205 826 斯害也已
205 827 害也已子
205 828 也已子曰
205 829 已子曰由
206 830 子曰由誨
206 831 曰由誨女
207 832 由誨女知
208 833 誨女知之
208 834 女知之乎
208 835 知之乎知
208 836 之乎知之
208 837 乎知之為
209 838 知之為知
209 839 之為知之
209 840 為知之不
209 841 知之不知
209 842 之不知為
210 843 不知為不
210 844 知為不知
210 845 為不知是
210 846 不知是知
210 847 知是知也
211 848 是知也子
211 849 知也子張
211 850 也子張學
212 851 子張學干
212 852 張學干祿
212 853 學干祿子
212 854 干祿子曰
212 855 祿子曰多
213 856 子曰多聞
213 857 曰多聞闕
214 858 多聞闕疑
214 859 聞闕疑慎
214 860 闕疑慎言
214 861 疑慎言其
215 862 慎言其餘
215 863 言其餘則
215 864 其餘則寡
215 865 餘則寡尤
216 866 則寡尤多
216 867 寡尤多見
216 868 尤多見闕
217 869 多見闕殆
217 870 見闕殆慎
217 871 闕殆慎行
217 872 殆慎行其
218 873 慎行其餘
218 874 行其餘則
218 875 其餘則寡
218 876 餘則寡悔
219 877 則寡悔言
219 878 寡悔言寡
219 879 悔言寡尤
220 880 言寡尤行
220 881 寡尤行寡
220 882 尤行寡悔
221 883 行寡悔祿
221 884 寡悔祿在
221 885 悔祿在其
222 886 祿在其中
222 887 在其中矣
222 888 其中矣哀
222 889 中矣哀公
222 890 矣哀公問
223 891 哀公問曰
223 892 公問曰何
223 893 問曰何為
223 894 曰何為則
224 895 何為則民
224 896 為則民服
224 897 則民服孔
224 898 民服孔子
224 899 服孔子對
225 900 孔子對曰
225 901 子對曰舉
225 902 對曰舉直
225 903 曰舉直錯
226 904 舉直錯諸
226 905 直錯諸枉
226 906 錯諸枉則
226 907 諸枉則民
226 908 枉則民服
227 909 則民服舉
227 910 民服舉枉
227 911 服舉枉錯
228 912 舉枉錯諸
228 913 枉錯諸直
228 914 錯諸直則
228 915 諸直則民
228 916 直則民不
229 917 則民不服
229 918 民不服季
229 919 不服季康
229 920 服季康子
230 921 季康子問
230 922 康子問使
230 923 子問使民
230 924 問使民敬
231 925 使民敬忠
231 926 民敬忠以
231 927 敬忠以勸
231 928 忠以勸如
231 929 以勸如之
231 930 勸如之何
232 931 如之何子
232 932 之何子曰
232 933 何子曰臨
233 934 子曰臨之
233 935 曰臨之以
234 936 臨之以莊
234 937 之以莊則
234 938 以莊則敬
234 939 莊則敬孝
235 940 則敬孝慈
235 941 敬孝慈則
236 942 孝慈則忠
236 943 慈則忠舉
237 944 則忠舉善
237 945 忠舉善而
238 946 舉善而教
238 947 善而教不
238 948 而教不能
238 949 教不能則
238 950 不能則勸
238 951 能則勸或
239 952 則勸或謂
239 953 勸或謂孔
240 954 或謂孔子
240 955 謂孔子曰
240 956 孔子曰子
240 957 子曰子奚
240 958 曰子奚不
241 959 子奚不為
241 960 奚不為政
241 961 不為政子
241 962 為政子曰
241 963 政子曰書
242 964 子曰書云
242 965 曰書云孝
243 966 書云孝乎
243 967 云孝乎惟
244 968 孝乎惟孝
244 969 乎惟孝友
244 970 惟孝友于
244 971 孝友于兄
245 972 友于兄弟
245 973 于兄弟施
245 974 兄弟施於
245 975 弟施於有
246 976 施於有政
246 977 於有政是
246 978 有政是亦
246 979 政是亦為
247 980 是亦為政
247 981 亦為政奚
247 982 為政奚其
247 983 政奚其為
248 984 奚其為為
248 985 其為為政
248 986 為為政子
248 987 為政子曰
248 988 政子曰人
249 989 子曰人而
249 990 曰人而無
250 991 人而無信
250 992 而無信不
250 993 無信不知
250 994 信不知其
251 995 不知其可
251 996 知其可也
251 997 其可也大
251 998 可也大車
251 999 也大車無
252 1000 大車無輗
252 1001 車無輗小
252 1002 無輗小車
252 1003 輗小車無
253 1004 小車無軏
253 1005 車無軏其
253 1006 無軏其何
253 1007 軏其何以
254 1008 其何以行
254 1009 何以行之
254 1010 以行之哉
254 1011 行之哉子
254 1012 之哉子張
254 1013 哉子張問
255 1014 子張問十
255 1015 張問十世
255 1016 問十世可
256 1017 十世可知
256 1018 世可知也
256 1019 可知也子
256 1020 知也子曰
256 1021 也子曰殷
257 1022 子曰殷因
257 1023 曰殷因於
258 1024 殷因於夏
258 1025 因於夏禮
258 1026 於夏禮所
258 1027 夏禮所損
258 1028 禮所損益
259 1029 所損益可
259 1030 損益可知
259 1031 益可知也
260 1032 可知也周
260 1033 知也周因
260 1034 也周因於
261 1035 周因於殷
261 1036 因於殷禮
261 1037 於殷禮所
261 1038 殷禮所損
261 1039 禮所損益
262 1040 所損益可
262 1041 損益可知
262 1042 益可知也
263 1043 可知也其
263 1044 知也其或
263 1045 也其或繼
264 1046 其或繼周
264 1047 或繼周者
264 1048 繼周者雖
264 1049 周者雖百
264 1050 者雖百世
265 1051 雖百世可
265 1052 百世可知
265 1053 世可知也
265 1054 可知也子
265 1055 知也子曰
265 1056 也子曰非
266 1057 子曰非其
266 1058 曰非其鬼
267 1059 非其鬼而
267 1060 其鬼而祭
267 1061 鬼而祭之
267 1062 而祭之諂
267 1063 祭之諂也
267 1064 之諂也見
268 1065 諂也見義
268 1066 也見義不
268 1067 見義不為
268 1068 義不為無
268 1069 不為無勇
268 1070 為無勇也
269 1071 無勇也孔
269 1072 勇也孔子
269 1073 也孔子謂
270 1074 孔子謂季
270 1075 子謂季氏
270 1076 謂季氏八
270 1077 季氏八佾
270 1078 氏八佾舞
271 1079 八佾舞於
271 1080 佾舞於庭
271 1081 舞於庭是
271 1082 於庭是可
271 1083 庭是可忍
272 1084 是可忍也
272 1085 可忍也孰
272 1086 忍也孰不
272 1087 也孰不可
273 1088 孰不可忍
273 1089 不可忍也
273 1090 可忍也三
273 1091 忍也三家
273 1092 也三家者
274 1093 三家者以
274 1094 家者以雍
274 1095 者以雍徹
274 1096 以雍徹子
274 1097 雍徹子曰
274 1098 徹子曰相
275 1099 子曰相維
275 1100 曰相維辟
276 1101 相維辟公
276 1102 維辟公天
276 1103 辟公天子
276 1104 公天子穆
277 1105 天子穆穆
277 1106 子穆穆奚
277 1107 穆穆奚取
277 1108 穆奚取於
278 1109 奚取於三
278 1110 取於三家
278 1111 於三家之
278 1112 三家之堂
278 1113 家之堂子
278 1114 之堂子曰
278 1115 堂子曰人
279 1116 子曰人而
279 1117 曰人而不
280 1118 人而不仁
280 1119 而不仁如
280 1120 不仁如禮
280 1121 仁如禮何
281 1122 如禮何人
281 1123 禮何人而
281 1124 何人而不
282 1125 人而不仁
282 1126 而不仁如
282 1127 不仁如樂
282 1128 仁如樂何
283 1129 如樂何林
283 1130 樂何林放
283 1131 何林放問
284 1132 林放問禮
284 1133 放問禮之
284 1134 問禮之本
284 1135 禮之本子
284 1136 之本子曰
284 1137 本子曰大
285 1138 子曰大哉
285 1139 曰大哉問
286 1140 大哉問禮
286 1141 哉問禮與
286 1142 問禮與其
287 1143 禮與其奢
288 1144 與其奢也
288 1145 其奢也寧
288 1146 奢也寧儉
288 1147 也寧儉喪
289 1148 寧儉喪與
289 1149 儉喪與其
290 1150 喪與其易
291 1151 與其易也
291 1152 其易也寧
291 1153 易也寧戚
291 1154 也寧戚子
292 1155 寧戚子曰
292 1156 戚子曰夷
293 1157 子曰夷狄
293 1158 曰夷狄之
294 1159 夷狄之有
294 1160 狄之有君
294 1161 之有君不
294 1162 有君不如
294 1163 君不如諸
295 1164 不如諸夏
295 1165 如諸夏之
295 1166 諸夏之亡
295 1167 夏之亡也
295 1168 之亡也季
295 1169 亡也季氏
295 1170 也季氏旅
296 1171 季氏旅於
296 1172 氏旅於泰
296 1173 旅於泰山
296 1174 於泰山子
296 1175 泰山子謂
296 1176 山子謂冉
297 1177 子謂冉有
297 1178 謂冉有曰
297 1179 冉有曰女
297 1180 有曰女弗
297 1181 曰女弗能
298 1182 女弗能救
298 1183 弗能救與
298 1184 能救與對
298 1185 救與對曰
298 1186 與對曰不
299 1187 對曰不能
299 1188 曰不能子
300 1189 不能子曰
300 1190 能子曰嗚
301 1191 子曰嗚呼
301 1192 曰嗚呼曾
302 1193 嗚呼曾謂
302 1194 呼曾謂泰
303 1195 曾謂泰山
303 1196 謂泰山不
303 1197 泰山不如
303 1198 山不如林
303 1199 不如林放
303 1200 如林放乎
303 1201 林放乎子
303 1202 放乎子曰
303 1203 乎子曰君
304 1204 子曰君子
304 1205 曰君子無
305 1206 君子無所
305 1207 子無所爭
305 1208 無所爭必
305 1209 所爭必也
305 1210 爭必也射
306 1211 必也射乎
306 1212 也射乎揖
306 1213 射乎揖讓
306 1214 乎揖讓而
307 1215 揖讓而升
307 1216 讓而升下
307 1217 而升下而
307 1218 升下而飲
308 1219 下而飲其
308 1220 而飲其爭
308 1221 飲其爭也
309 1222 其爭也君
309 1223 爭也君子
309 1224 也君子子
309 1225 君子子夏
309 1226 子子夏問
310 1227 子夏問曰
310 1228 夏問曰巧
310 1229 問曰巧笑
310 1230 曰巧笑倩
311 1231 巧笑倩兮
311 1232 笑倩兮美
311 1233 倩兮美目
311 1234 兮美目盼
312 1235 美目盼兮
312 1236 目盼兮素
312 1237 盼兮素以
312 1238 兮素以為
313 1239 素以為絢
313 1240 以為絢兮
313 1241 為絢兮何
313 1242 絢兮何謂
313 1243 兮何謂也
314 1244 何謂也子
314 1245 謂也子曰
314 1246 也子曰繪
315 1247 子曰繪事
315 1248 曰繪事後
316 1249 繪事後素
316 1250 事後素曰
316 1251 後素曰禮
316 1252 素曰禮後
317 1253 曰禮後乎
318 1254 禮後乎子
318 1255 後乎子曰
318 1256 乎子曰起
319 1257 子曰起予
319 1258 曰起予者
320 1259 起予者商
320 1260 予者商也
320 1261 者商也始
320 1262 商也始可
320 1263 也始可與
321 1264 始可與言
321 1265 可與言詩
321 1266 與言詩已
321 1267 言詩已矣
321 1268 詩已矣子
321 1269 已矣子曰
321 1270 矣子曰夏
322 1271 子曰夏禮
322 1272 曰夏禮吾
323 1273 夏禮吾能
323 1274 禮吾能言
324 1275 吾能言之
324 1276 能言之杞
324 1277 言之杞不
324 1278 之杞不足
325 1279 杞不足徵
325 1280 不足徵也
325 1281 足徵也殷
325 1282 徵也殷禮
325 1283 也殷禮吾
326 1284 殷禮吾能
326 1285 禮吾能言
327 1286 吾能言之
327 1287 能言之宋
327 1288 言之宋不
327 1289 之宋不足
328 1290 宋不足徵
328 1291 不足徵也
328 1292 足徵也文
328 1293 徵也文獻
328 1294 也文獻不
329 1295 文獻不足
329 1296 獻不足故
329 1297 不足故也
329 1298 足故也足
329 1299 故也足則
329 1300 也足則吾
330 1301 足則吾能
331 1302 則吾能徵
331 1303 吾能徵之
331 1304 能徵之矣
331 1305 徵之矣子
331 1306 之矣子曰
331 1307 矣子曰禘
332 1308 子曰禘自
332 1309 曰禘自既
333 1310 禘自既灌
333 1311 自既灌而
333 1312 既灌而往
333 1313 灌而往者
333 1314 而往者吾
333 1315 往者吾不
333 1316 者吾不欲
334 1317 吾不欲觀
334 1318 不欲觀之
334 1319 欲觀之矣
334 1320 觀之矣或
334 1321 之矣或問
334 1322 矣或問禘
335 1323 或問禘之
335 1324 問禘之說
335 1325 禘之說子
335 1326 之說子曰
335 1327 說子曰不
336 1328 子曰不知
336 1329 曰不知也
337 1330 不知也知
337 1331 知也知其
